sheet_id,workbook_file_id,sheet_name,visibility,used_range,print_area,named_ranges,external_links,detected_project_id,detected_customer,detected_project_name,detected_date,detected_revision,stale_template_status,stale_evidence,generator_eligibility,approved_by,approval_time,parse_status,notes
SRC-ALL-PROJECTS-FILE-B12549830E0B-SHEET-001,SRC-ALL-PROJECTS-FILE-B12549830E0B,標單詳細表,visible,A1:I319,,,"<openpyxl.workbook.external_link.external.ExternalLink object>
Parameters:
externalBook=<openpyxl.workbook.external_link.external.ExternalBook object>
Parameters:
id='rId1', sheetNames=<openpyxl.workbook.external_link.external.ExternalSheetNames object>
Parameters:
sheetName=['標單總表', '標單詳細表', '標單單價分析表', '標單資源統計表'], definedNames=[], sheetDataSet=<openpyxl.workbook.external_link.external.ExternalSheetDataSet object>
Parameters:
sheetData=[<openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=0, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=1, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=2, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=3, refreshError=None, row=[<openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=775, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F775', t=None, vm=None, v='0']]]",,,,,,INSUFFICIENT_IDENTITY,"台灣自來水股份有限公司 材料清單 工程名稱 南臺中淨水場送水管線工程-管(三) 會計科目 施工地點 霧峰區 工程編號 NT11504130003 項 次 項  目  及  說  明 單 位 數 量 單 價 複價 廠牌 型號 編碼(備註) 壹 施工費 01 一 施工費(發包部分) 011 A 施工費(項目) 01100 c 機電設備 1 PN1台電端 (1) 金屬材料，鍍鋅鋼管 支 1 不含估價 05060B000B,*,詳 =D15*E15 單價分析表壹.一 =D16*E16 .A.c.1.(1) (2) 電力及電信構造物，鍍鋅鋼管，安裝工資 支 1 不含估價 0258000000101,# ",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-D013DC8606B9-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-D013DC8606B9,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-B10421383F21-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-B10421383F21,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-DA06E2D36068-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-DA06E2D36068,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-54FBBF29FE4C-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-54FBBF29FE4C,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-55591CFEA955-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-55591CFEA955,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-544BE9E06FAB-SHEET-001,SRC-ALL-PROJECTS-FILE-544BE9E06FAB,未填,visible,A1:Q95,,,"<openpyxl.workbook.external_link.external.ExternalLink object>
Parameters:
externalBook=<openpyxl.workbook.external_link.external.ExternalBook object>
Parameters:
id='rId1', sheetNames=<openpyxl.workbook.external_link.external.ExternalSheetNames object>
Parameters:
sheetName=['標單總表', '標單詳細表', '標單單價分析表', '標單資源統計表'], definedNames=[], sheetDataSet=<openpyxl.workbook.external_link.external.ExternalSheetDataSet object>
Parameters:
sheetData=[<openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=0, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=1, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=2, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=3, refreshError=True, row=[<openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=787, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F787', t=None, vm=None, v='0']]]",1150507,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150507
SRC-ALL-PROJECTS-FILE-544BE9E06FAB-SHEET-002,SRC-ALL-PROJECTS-FILE-544BE9E06FAB,原材料清單,visible,A1:I318,,,"<openpyxl.workbook.external_link.external.ExternalLink object>
Parameters:
externalBook=<openpyxl.workbook.external_link.external.ExternalBook object>
Parameters:
id='rId1', sheetNames=<openpyxl.workbook.external_link.external.ExternalSheetNames object>
Parameters:
sheetName=['標單總表', '標單詳細表', '標單單價分析表', '標單資源統計表'], definedNames=[], sheetDataSet=<openpyxl.workbook.external_link.external.ExternalSheetDataSet object>
Parameters:
sheetData=[<openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=0, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=1, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=2, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=3, refreshError=True, row=[<openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=787, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F787', t=None, vm=None, v='0']]]",,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-C0674C08B5F1-SHEET-001,SRC-ALL-PROJECTS-FILE-C0674C08B5F1,標單詳細表,visible,A1:G318,,,"<openpyxl.workbook.external_link.external.ExternalLink object>
Parameters:
externalBook=<openpyxl.workbook.external_link.external.ExternalBook object>
Parameters:
id='rId1', sheetNames=<openpyxl.workbook.external_link.external.ExternalSheetNames object>
Parameters:
sheetName=['標單總表', '標單詳細表', '標單單價分析表', '標單資源統計表'], definedNames=[], sheetDataSet=<openpyxl.workbook.external_link.external.ExternalSheetDataSet object>
Parameters:
sheetData=[<openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=0, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=1, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=2, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=3, refreshError=None, row=[<openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=787, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F787', t=None, vm=None, v='0']]]",,,,,,INSUFFICIENT_IDENTITY,"台灣自來水股份有限公司 材料清單 工程名稱 南臺中淨水場送水管線工程-管(四) 會計科目 施工地點 臺中市霧峰區、大里區 工程編號 NT11504130002 項 次 項  目  及  說  明 單 位 數 量 單 價 複價 編碼(備註) 壹 施工費 01 一 施工費(發包部分) 011 (一) 施工費(項目) 01100 4 機電設備 (1) PN1台電端 1 金屬材料，鍍鋅鋼管 支 1 不含估價 05060B000B,*,詳 =D15*E15 單價分析表壹.一 =D16*E16 .(一).4.(1).1 2 電力及電信構造物，鍍鋅鋼管，安裝工資 支 1 不含估價 0258000000101",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-12EE56CDEE05-SHEET-001,SRC-ALL-PROJECTS-FILE-12EE56CDEE05,標單詳細表,visible,A1:I318,,,"<openpyxl.workbook.external_link.external.ExternalLink object>
Parameters:
externalBook=<openpyxl.workbook.external_link.external.ExternalBook object>
Parameters:
id='rId1', sheetNames=<openpyxl.workbook.external_link.external.ExternalSheetNames object>
Parameters:
sheetName=['標單總表', '標單詳細表', '標單單價分析表', '標單資源統計表'], definedNames=[], sheetDataSet=<openpyxl.workbook.external_link.external.ExternalSheetDataSet object>
Parameters:
sheetData=[<openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=0, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=1, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=2, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=3, refreshError=None, row=[<openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=787, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F787', t=None, vm=None, v='0']]]",,,,,,INSUFFICIENT_IDENTITY,"台灣自來水股份有限公司 材料清單 工程名稱 南臺中淨水場送水管線工程-管(四) 會計科目 施工地點 臺中市霧峰區、大里區 工程編號 NT11504130002 項 次 項  目  及  說  明 單 位 數 量 單 價 複價 廠牌 型號 編碼(備註) 壹 施工費 01 一 施工費(發包部分) 011 (一) 施工費(項目) 01100 4 機電設備 (1) PN1台電端 1 金屬材料，鍍鋅鋼管 支 1 不含估價 05060B000B,*,詳 =D15*E15 單價分析表壹.一 =D16*E16 .(一).4.(1).1 2 電力及電信構造物，鍍鋅鋼管，安裝工資 支 1 不含估價 0258000",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-BA7AC0185AD8-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-BA7AC0185AD8,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-8A1E414C4D96-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-8A1E414C4D96,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-AAAF1EE395D4-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-AAAF1EE395D4,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-8E74D44D08F8-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-8E74D44D08F8,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-0F1001766975-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-0F1001766975,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-EEC4F1B3DAC2-SHEET-001,SRC-ALL-PROJECTS-FILE-EEC4F1B3DAC2,已填,visible,A1:Q104,,,,1150508,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150508
SRC-ALL-PROJECTS-FILE-EEC4F1B3DAC2-SHEET-002,SRC-ALL-PROJECTS-FILE-EEC4F1B3DAC2,未填,visible,A1:Q106,,,,1150508,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150508
SRC-ALL-PROJECTS-FILE-EEC4F1B3DAC2-SHEET-003,SRC-ALL-PROJECTS-FILE-EEC4F1B3DAC2,原材料清單,visible,A1:G45,,,,,,,2026-05-07,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-906C196614AB-SHEET-001,SRC-ALL-PROJECTS-FILE-906C196614AB,已填+,visible,A1:Q104,,,,1150508,,,115.06.04,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150508
SRC-ALL-PROJECTS-FILE-906C196614AB-SHEET-002,SRC-ALL-PROJECTS-FILE-906C196614AB,未填,visible,A1:Q106,,,,1150508,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150508
SRC-ALL-PROJECTS-FILE-906C196614AB-SHEET-003,SRC-ALL-PROJECTS-FILE-906C196614AB,原材料清單,visible,A1:G45,,,,,,,2026-05-07,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-906C196614AB-SHEET-004,SRC-ALL-PROJECTS-FILE-906C196614AB,已填,visible,A1:Q104,,,,1150508,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150508
SRC-ALL-PROJECTS-FILE-E32A88D6ED22-SHEET-001,SRC-ALL-PROJECTS-FILE-E32A88D6ED22,未填,visible,A1:Q106,,,,1150508,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150508
SRC-ALL-PROJECTS-FILE-E32A88D6ED22-SHEET-002,SRC-ALL-PROJECTS-FILE-E32A88D6ED22,原材料清單,visible,A1:G45,,,,,,,2026-05-07,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-9609388508FD-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-9609388508FD,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-F37729E554E3-SHEET-001,SRC-ALL-PROJECTS-FILE-F37729E554E3,開關箱,visible,A1:G45,,,,,,,2026-05-07,,INSUFFICIENT_IDENTITY,順大電機股份有限公司 配電盤報價材料明細表 客戶： 詠翔鑫 品名： 項次 品名規格 單位 數量 單價 總價 備註 開關箱 PANEL CASE:300W*300H*200D 屋內壁掛型 SPHC#2.0mm 座 1 2000 =E7*D7 電線、銘牌、五金等另料 式 1 800 =E8*D8 裝配工資 式 1 1500 =E9*D9 CASE:500W*450H*200D 屋內壁掛型 SPHC#2.0mm 座 1 3000 =E11*D11 NFB 3P 100AF 50AT 220V 25KA 只 1 1700 =E12*D12 NFB 3P 100AF 20AT 220V 25KA 只 2,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-E8F374176F63-SHEET-001,SRC-ALL-PROJECTS-FILE-E8F374176F63,開關箱,visible,A1:G45,,,,,,,2026-05-07,,INSUFFICIENT_IDENTITY,順大電機股份有限公司 配電盤報價材料明細表 客戶： 詠翔鑫 品名： 項次 品名規格 單位 數量 單價 總價 備註 開關箱 PANEL CASE:300W*300H*200D 屋內壁掛型 SPHC#2.0mm 座 1 1500 =E7*D7 電線、銘牌、五金等另料 式 1 700 =E8*D8 裝配工資 式 1 1250 =E9*D9 CASE:500W*450H*200D 屋內壁掛型 SPHC#2.0mm 座 1 2300 =E11*D11 NFB 3P 100AF 50AT 220V 25KA 只 1 1150 =E12*D12 NFB 3P 100AF 20AT 220V 25KA 只 2,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-E73E469D6327-SHEET-001,SRC-ALL-PROJECTS-FILE-E73E469D6327,未填,visible,A1:Q73,,,,1150509,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150509
SRC-ALL-PROJECTS-FILE-E73E469D6327-SHEET-002,SRC-ALL-PROJECTS-FILE-E73E469D6327,原材料清單,visible,A1:I165,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-4F61AB13B723-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-4F61AB13B723,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-C3175EC78387-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-C3175EC78387,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-65F19CA17FDB-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-65F19CA17FDB,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-D8F928FB31B0-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-D8F928FB31B0,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-782852B3221D-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-782852B3221D,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-1BF10DD9EDC5-SHEET-001,SRC-ALL-PROJECTS-FILE-1BF10DD9EDC5,標單總表,visible,A1:G38,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第七區管理處 總表[標單] 第 1 頁 共 1 頁 財物名稱 翁公園場4號井重鑿機電設備設置 會計科目 財物地點 翁公園淨水場 財物編號 WR11507010010 項 次 工  作  項  目 金額(元) 備註 <壹> 施工費(財物) <一> 施工費(財物)：(發包部份) 小計 <貳> 營業稅 總價 　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-1BF10DD9EDC5-SHEET-002,SRC-ALL-PROJECTS-FILE-1BF10DD9EDC5,標單詳細表,visible,A1:I165,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第七區管理處 材料清單 財物名稱 翁公園場4號井重鑿機電設備設置 會計科目 財物地點 翁公園淨水場 財物編號 WR11507010010 項 次 項  目  及  說  明 單 位 數 量 單 價 複 價 廠牌 型號 編碼(備註) <壹> 施工費(財物) <一> 施工費(財物)：(發包部份) <A> 機電財物費(項目) <1> 機電設備部份 1 產品，低壓配電盤，屋外型，304不銹鋼板 座 1 115000 =SUM(D13*E13) 順大電機 詳圖說規格 2 產品，分電箱，屋外型，304不銹鋼板 箱 1 15500 =SUM(D14*E14) 順大電機 詳圖說規格 3 接線箱R,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-1BF10DD9EDC5-SHEET-003,SRC-ALL-PROJECTS-FILE-1BF10DD9EDC5,標單單價分析表,visible,A1:G84,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第七區管理處 單價分析表[標單] 財物名稱：翁公園場4號井重鑿機電設備設置 項次： 財物編號：WR11507010010 第 1 頁 共 2 頁 1 工作項目：施工標誌，折舊 單位：座 計價代碼：015566001A 工料名稱 單位 數量 單價 複價 編碼(備註) 產品，施工標誌，折舊 座 1 施工標誌，裝拆 座 1 施工標誌，維護 座 1 構造物開挖，(人工挖，含抽水) 式 1 餘方自行處理(含水土保持) 式 1 零星工料 式 1 計 座 人工：　　　　　　　　機具：　　　　　　　　 每 座 單價計 材料：　　　　　　　　雜項：　　　　　　　　 2 工作項目：紐澤西護欄，灌水式,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-1BF10DD9EDC5-SHEET-004,SRC-ALL-PROJECTS-FILE-1BF10DD9EDC5,標單資源統計表,visible,A1:J277,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-619069B1A517-SHEET-001,SRC-ALL-PROJECTS-FILE-619069B1A517,標單總表,visible,A1:G38,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第七區管理處 總表[標單] 第 1 頁 共 1 頁 財物名稱 翁公園場4號井重鑿機電設備設置 會計科目 財物地點 翁公園淨水場 財物編號 WR11507010010 項 次 工  作  項  目 金額(元) 備註 <壹> 施工費(財物) <一> 施工費(財物)：(發包部份) 小計 <貳> 營業稅 總價 　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-619069B1A517-SHEET-002,SRC-ALL-PROJECTS-FILE-619069B1A517,標單詳細表,visible,A1:G165,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第七區管理處 詳細價目表[標單] 第 1 頁 共 11 頁 財物名稱 翁公園場4號井重鑿機電設備設置 會計科目 財物地點 翁公園淨水場 財物編號 WR11507010010 項 次 項  目  及  說  明 單 位 數 量 單 價 複 價 編碼(備註) <壹> 施工費(財物) <一> 施工費(財物)：(發包部份) <A> 機電財物費(項目) <1> 機電設備部份 1 產品，低壓配電盤，屋外型，304不銹鋼板 座 1 115000 =SUM(D13*E13) 詳圖說規格 2 產品，分電箱，屋外型，304不銹鋼板 箱 1 15500 =SUM(D14*E14) 詳圖說規格 3 接線,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-619069B1A517-SHEET-003,SRC-ALL-PROJECTS-FILE-619069B1A517,標單單價分析表,visible,A1:G84,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第七區管理處 單價分析表[標單] 財物名稱：翁公園場4號井重鑿機電設備設置 項次： 財物編號：WR11507010010 第 1 頁 共 2 頁 1 工作項目：施工標誌，折舊 單位：座 計價代碼：015566001A 工料名稱 單位 數量 單價 複價 編碼(備註) 產品，施工標誌，折舊 座 1 施工標誌，裝拆 座 1 施工標誌，維護 座 1 構造物開挖，(人工挖，含抽水) 式 1 餘方自行處理(含水土保持) 式 1 零星工料 式 1 計 座 人工：　　　　　　　　機具：　　　　　　　　 每 座 單價計 材料：　　　　　　　　雜項：　　　　　　　　 2 工作項目：紐澤西護欄，灌水式,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-619069B1A517-SHEET-004,SRC-ALL-PROJECTS-FILE-619069B1A517,標單資源統計表,visible,A1:J277,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-F201FC4714DE-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-F201FC4714DE,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-A884A5A6C5E9-SHEET-001,SRC-ALL-PROJECTS-FILE-A884A5A6C5E9,報價,visible,A1:WVQ117,'報價'!$A$1:$I$32,,,,,,2026-05-28,,INSUFFICIENT_IDENTITY,"順大電機股份有限公司 配電盤報價材料明細表 客戶： 昱鎮實業 品名： 私表箱 項次 品名規格 單位 數量 單價 總價 廠牌 型號 備註 1 CASE:350W*400H*150D 只 1 1800 =E7*D7 供料 舊箱 2 CP 2A 只 1 450 =E8*D8 私表 只 1 供料 3 盤內另料含銘牌及所有五金配件 式 1 500 =E10*D10 4 原廠裝配工資 式 1 1500 =E11*D11 5 6 7 8 9 10 11 交貨地點:順大廠內 小計(未稅) =SUM(F7:F22) 承製價(未稅) 4000 本單內容依標單估算,實做實算.日後如有變更時, 雙方得依變更後數量,規",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-4393B7E025A3-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-4393B7E025A3,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-1CD2B0552F9B-SHEET-001,SRC-ALL-PROJECTS-FILE-1CD2B0552F9B,報價,visible,A1:WVQ117,'報價'!$A$1:$I$32,,,,,,2026-05-28,,INSUFFICIENT_IDENTITY,"順大電機股份有限公司 配電盤報價材料明細表 客戶： 昱鎮實業 品名： 私表箱 項次 品名規格 單位 數量 單價 總價 廠牌 型號 備註 1 CASE:350W*400H*150D 只 1 1000 =E7*D7 供料 舊箱 2 CP 2A 只 1 315 =E8*D8 私表 只 1 供料 3 盤內另料含銘牌及所有五金配件 式 1 300 =E10*D10 4 原廠裝配工資 式 1 1000 =E11*D11 5 6 7 8 9 10 11 交貨地點:順大廠內 小計(未稅) =SUM(F7:F22) 承製價(未稅) 4000 本單內容依標單估算,實做實算.日後如有變更時, 雙方得依變更後數量,規",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-1BA0A1C780FF-SHEET-001,SRC-ALL-PROJECTS-FILE-1BA0A1C780FF,未填,visible,A1:Q71,,,,1150601,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150601
SRC-ALL-PROJECTS-FILE-1BA0A1C780FF-SHEET-002,SRC-ALL-PROJECTS-FILE-1BA0A1C780FF,原材料清單,visible,A1:I144,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-F5BD496FD7A1-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-F5BD496FD7A1,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
